ACTL_FMLY_NUM,AGE,ARPU,AUTR_FAIL_MCNT,AUTR_FAIL_YN,AVG_CALL_FREQ,AVG_CALL_TIME,AVG_STLN_RATE,CB_GUIF_AMT,CB_GUIF_CNT,CNTT_LAMT_CNT,CNTT_LAMT_YN,CPT_LNIF_AMT,CPT_LNIF_BIG,CPT_LNIF_RATIO,CRDT_CARD,CRDT_CARD_CNT,CRDT_GRAD_DIFF,CRDT_LOAN_CNT,CRDT_OCCR_MDIF,CRLN_30OVDU_RATE,CRLN_OVDU_RATE,CRMM_OVDU_AMT,CTCD_OCCR_MDIF,CUST_FMLY_NUM,CUST_JOB_INCM,DTI,FAIL_COUNT,FMLY_CLAM_CNT,FMLY_GDINS_MNPREM,FMLY_PLPY_CNT,FMLY_SVINS_MNPREM,FMLY_TOT_PREM,FYCM_PAID_AMT,GDINS_MON_PREM,HIGH_AMT_RATE,HSHD_INFR_INCM,LAST_CHLD_AGE,LNIF_CNT,LOW_AMT_RATE,LT1Y_CLOD_RATE,LT1Y_CTLT_CNT,LT1Y_CTLT_YN,LT1Y_MXOD_AMT,LT1Y_PEOD_RATE_YN,LT1Y_SLOD_RATE,LT1Y_STLN_AMT,LTST_CRDT_GRAD,L_H_RATE,MATE_JOB_INCM,MAX_MON_PREM,MIN_CNTT_DATE,MOBL_FATY_PRC,MOBL_PRIN,MON_TLFE_AMT,NUM_DAY_SUSP,NUM_DAY_SUSP_YN,OVDU_HIGH_RATE,PREM_OVDU_RATE,SPART_LNIF_CNT,SPART_LNIF_YN,SPTCT_OCCR_MDIF,STLN_REMN_AMT,STRT_CRDT_GRAD,SVINS_MON_PREM,TEL_CNTT_QTR,TEL_OVDU_RATE,TLFE_UNPD_CNT,TOTAL_DELAY_RATE,TOT_CRLN_AMT,TOT_LNIF_AMT,TOT_LOAN_CNT,TOT_PREM,TOT_REPY_AMT,dv_0_1,dv_10_11,dv_10_9,dv_11_10,dv_11_12,dv_12_11,dv_12_13,dv_13_12,dv_13_14,dv_14_13,dv_14_15,dv_15_14,dv_15_16,dv_16_15,dv_16_17,dv_17_16,dv_17_18,dv_18_17,dv_18_19,dv_19_18,dv_19_20,dv_1_0,dv_1_2,dv_20_19,dv_20_21,dv_21_20,dv_21_22,dv_22_21,dv_22_23,dv_23_22,dv_23_24,dv_24_23,dv_24_25,dv_25_24,dv_25_26,dv_26_25,dv_26_27,dv_27_26,dv_27_28,dv_28_27,dv_28_29,dv_29_28,dv_29_30,dv_2_1,dv_2_3,dv_30_29,dv_30_31,dv_31_30,dv_31_32,dv_32_31,dv_32_33,dv_33_32,dv_33_34,dv_34_33,dv_34_35,dv_35_34,dv_35_36,dv_36_35,dv_36_37,dv_37_36,dv_37_38,dv_38_37,dv_38_39,dv_39_38,dv_39_40,dv_3_2,dv_3_4,dv_40_39,dv_40_41,dv_41_40,dv_41_42,dv_42_41,dv_42_43,dv_43_42,dv_43_44,dv_44_43,dv_44_45,dv_45_44,dv_45_46,dv_46_45,dv_46_47,dv_47_46,dv_47_48,dv_48_47,dv_48_49,dv_49_48,dv_49_50,dv_4_3,dv_4_5,dv_50_49,dv_50_51,dv_51_50,dv_51_52,dv_52_51,dv_52_53,dv_53_52,dv_53_54,dv_54_53,dv_54_55,dv_55_54,dv_55_56,dv_56_55,dv_56_57,dv_57_56,dv_57_58,dv_58_57,dv_58_59,dv_59_58,dv_59_60,dv_5_4,dv_5_6,dv_60_59,dv_60_61,dv_61_60,dv_61_62,dv_62_61,dv_62_63,dv_63_62,dv_63_64,dv_64_63,dv_64_65,dv_65_64,dv_65_66,dv_66_65,dv_66_67,dv_67_66,dv_67_68,dv_68_67,dv_68_69,dv_69_68,dv_69_70,dv_6_5,dv_6_7,dv_70_69,dv_70_71,dv_71_70,dv_71_72,dv_72_71,dv_72_73,dv_73_72,dv_7_6,dv_7_8,dv_8_7,dv_8_9,dv_9_10,dv_9_8,SEX_0,SEX_1,SEX_2,TEL_MBSP_GRAD_0,TEL_MBSP_GRAD_E,TEL_MBSP_GRAD_Q,TEL_MBSP_GRAD_R,TEL_MBSP_GRAD_W,CBPT_MBSP_YN_N,CBPT_MBSP_YN_Y,PAYM_METD_0,PAYM_METD_G,PAYM_METD_K,PAYM_METD_O,PAYM_METD_R,LINE_STUS_S,LINE_STUS_U,LT1Y_PEOD_RATE_C_0,LT1Y_PEOD_RATE_C_10,LT1Y_PEOD_RATE_C_20,LT1Y_PEOD_RATE_C_30,LT1Y_PEOD_RATE_C_40,LT1Y_PEOD_RATE_C_50,LT1Y_PEOD_RATE_C_60,LT1Y_PEOD_RATE_C_90,LT1Y_PEOD_RATE_C_91,OCCP_NAME_C_01,OCCP_NAME_C_02,OCCP_NAME_C_03,OCCP_NAME_C_04,OCCP_NAME_C_05,OCCP_NAME_C_06,OCCP_NAME_C_07,OCCP_NAME_C_08,OCCP_NAME_C_09,OCCP_NAME_C_10,OCCP_NAME_C_11,OCCP_NAME_C_12,OCCP_NAME_C_13,OCCP_NAME_C_14,OCCP_NAME_C_15,OCCP_NAME_C_16,MATE_OCCP_NAME_C_01,MATE_OCCP_NAME_C_02,MATE_OCCP_NAME_C_03,MATE_OCCP_NAME_C_04,MATE_OCCP_NAME_C_05,MATE_OCCP_NAME_C_06,MATE_OCCP_NAME_C_07,MATE_OCCP_NAME_C_08,MATE_OCCP_NAME_C_09,MATE_OCCP_NAME_C_10,MATE_OCCP_NAME_C_11,MATE_OCCP_NAME_C_12,MATE_OCCP_NAME_C_13,MATE_OCCP_NAME_C_14,MATE_OCCP_NAME_C_15,MATE_OCCP_NAME_C_16,TARGET
1,35,40000,0,0.0,284,388,0,0,0,0,0.0,0,0,0.0,292,4,0,0,1,0,0,0,73,1,4200,0.715,0,0,0,0,100000,11000000,0,0,3002.0,5800,0,1,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,100000,0,900000,670000,80000,0,0.0,0.0,0,0,0.0,0,0,0,100000,20132,0.0,0,0,0,3001,-0.4,11000000,0,0.028571428571428567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,73.0,0.0136986301369863,4.0,0.0,0.0,0.0,0.0,1.0,1.0,35.0,0.000875,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0136986301369863,0.0002380952380952381,4200.0,5874.125874125874,0.00017023809523809523,0.715,0.0,0.0,0.0,0.0,0.0,0.0,1142.857142857143,40000.0,0.0,0.0,100000.0,0.00909090909090909,110.0,11000000.0,0.0,0.0,0.0,0.0,3002.0,0.5175862068965518,1.932045303131246,5800.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,100000.0,0.0,0.0,900000.0,1.3432835820895523,0.7444444444444445,8.375,0.11940298507462685,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,0.7319587628865979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,4.967216371945161,0.20132,20132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3661971830985915,388.0,3001.0,3001.0,-0.0001332889036987671,-3.636363636363636e-08,11000000.0,11000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,65,50000,13,1.0,0,0,0,0,0,1,1.0,0,0,0.0,363,3,0,0,13,0,0,0,121,1,0,0.0,13,6,70000,2,230000,12000000,1300000,70000,21002.0,3600,0,1,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,590000,0,900000,0,70000,0,0.0,0.0,7,0,0.0,0,0,0,230000,20141,0.0,0,7,0,21001,-0.4,12000000,0,0.015384615384615384,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,121.0,0.008264462809917356,3.0,0.0,0.0,0.0,0.0,13.0,13.0,65.0,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,121.0,121.0,0.008264462809917356,1.0,0.0,0.0,0.0,0.0,13.0,2.1666666666666665,0.4615384615384616,8.57142857142857e-05,11666.666666666664,35000.0,769.2307692307692,3846.1538461538457,2.857142857142857e-05,8.695652173913043e-06,115000.0,0.01916666666666666,52.17391304347826,9.23076923076923,0.10833333333333334,18.571428571428573,0.05384615384615385,3.33301590324731,0.3000285714285714,5.833888888888889,0.1714122464527188,3600.0,0.0,0.0,1.0,1.0,0.0,0.0,0.00026000000000000003,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,1.0,590000.0,590000.0,0.0,0.0,900000.0,900000.0,0.0,0.0,70000.0,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0,11.419492577329825,0.0875695652173913,20141.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,21001.0,21001.0,-1.9046712061330415e-05,-3.3333333333333334e-08,12000000.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,45,50000,0,0.0,38,70,0,0,0,0,0.0,0,0,0.0,242,2,0,0,37,0,0,0,121,1,0,0.0,535,1,30000,5,0,30000000,100000,30000,33001.54547,5800,0,3,0.0,0,0,0.0,0,0.0,0,0,0,0.0,4900,300000,0,1000000,0,100000,535,1.0,0.0,1,1,1.0,37,0,0,0,20124,0.0,0,1,0,33001,0.09,30000000,0,0.04444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,121.0,0.008264462809917356,2.0,0.0,0.0,0.0,0.0,37.0,37.0,22.5,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,121.0,121.0,0.008264462809917356,1.0,0.0,0.0,0.0,0.0,535.0,535.0,0.001869158878504673,3.333333333333333e-05,30000.0,6000.0,1111.111111111111,50000.0,0.00016666666666666666,5.0,0.0,0.0,30000000.0,300.0,0.0033333333333333327,3.333333333333333,0.3,0.9090483361535736,1.1000515156666666,5.689921632758621,0.1757493449896909,5800.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,0.01633333333333333,0.0,0.0,61.224489795918366,300000.0,0.0,0.0,1000000.0,1000000.0,0.0,0.0,100000.0,186.9158878504673,0.00535,535.0,0.001869158878504673,1.0,0.0,0.0,1.0,1.0,1.0,1.0,38.0,0.5428571428571428,1.0,0.027027027027027032,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,20124.0,20124.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.8421052631578947,70.0,33001.0,366677.7777777778,2.727190085148935e-06,3e-09,333333333.3333334,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,35,70000,36,1.0,187,250,100,0,0,0,0.0,9001,0,0.17600000000000002,242,2,0,0,1,0,0,220000,121,1,0,0.0,36,8,490000,1,0,70000000,51300000,490000,36001.76471,8500,0,4,0.176486736,0,0,0.0,220000,1.0,10,4000000,0,39001.00011,0,490000,0,800000,720000,160000,0,0.0,1.375,58,1,1.0,0,31000000,0,0,20134,1.375,0,68,0,51001,-0.39,70000000,0,0.08571428571428573,0.0,0.0,0.0,0.0,9001.0,9001.0,0.0,0.0,0.17600000000000002,0.0007272727272727272,1375.0,121.0,0.008264462809917356,2.0,0.0,0.0,0.0,0.0,1.0,1.0,11.666666666666664,0.0005,0.0,0.0,0.0,0.0,220000.0,1818.1818181818185,0.00055,121.0,0.008264462809917356,1.0,0.0,0.0,0.0,0.0,36.0,4.5,0.2222222222222222,1.6326530612244893e-05,61250.0,490000.0,2000.0,1944.4444444444446,2.0408163265306117e-06,1.0,0.0,0.0,70000000.0,1.364522417153996,0.7328571428571429,104.6938775510204,0.009551656920077973,13.610443930930295,0.07347298920408164,4.2355017305882345,0.23609953757736224,8500.0,0.0,0.0,4.0,22.66459276577023,0.044121684,0.176486736,0.0005142857142857143,36.0,0.0,0.0,0.0,0.0,0.0,0.0,220000.0,220000.0,4.5454545454545455e-06,0.1,10.0,2.5e-06,400000.0,4000000.0,0.0,0.0,39001.00011,39001.00011,0.0,0.0,0.027777777777777776,0.0053475935828877,490000.0,490000.0,0.0,0.0,800000.0,1.1111111111111112,0.9,4.5,0.2222222222222222,160000.0,0.0,0.0,0.0,0.0,1.375,0.023706896551724137,42.18181818181818,58.0,0.017241379310344827,1.0,187.0,0.748,1.0,1.0,0.0,0.0,31000000.0,31000000.0,0.0,0.0,0.0,0.0,20134.0,14642.909090909092,6.829244064766067e-05,1.375,0.0,0.0,68.0,68.0,0.0,0.0,1.3368983957219251,2.5,51001.0,51001.0,-7.646908884139528e-06,-5.571428571428571e-09,70000000.0,70000000.0,0.0,0.4,100.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,50,20000,0,0.0,30,40,0,0,0,0,0.0,0,0,0.0,242,2,0,0,0,0,0,0,121,2,0,0.0,0,0,490000,5,30000,52000000,0,340000,1.0,5300,24,1,0.0,0,0,0.0,0,0.0,0,0,0,0.0,5300,340000,0,0,0,20000,0,0.0,0.0,1,0,0.0,0,0,0,0,20111,0.0,0,1,0,186001,-0.4,16000000,0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,121.0,0.008264462809917356,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,121.0,60.5,0.016528925619834708,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490000.0,98000.0,400.0,20000.0,1.020408163265306e-05,0.00016666666666666666,6000.0,0.000576923076923077,1733.333333333333,52000000.0,0.0,0.0,340000.0,340000.0,2.9411764705882355e-06,0.00018867924528301886,5300.0,220.83333333333331,0.004528301886792453,24.0,0.04166666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5300.0,0.015588235294117648,0.0,0.0,64.15094339622641,340000.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20111.0,20111.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.3333333333333333,40.0,186001.0,186001.0,-2.150526072440471e-06,-2.5e-08,16000000.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,40,70000,2,1.0,0,462,0,0,0,0,0.0,0,0,0.0,726,6,0,0,1,0,0,0,121,2,0,0.0,2,2,390000,0,0,30000000,200000,150000,102002.0,9600,14,2,0.0,0,0,0.0,0,0.0,0,0,0,0.0,5700,150000,0,400000,80000,120000,0,0.0,0.0,10,0,0.0,0,0,0,0,20141,0.0,0,10,0,102001,-0.8,3000000,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,121.0,0.008264462809917356,6.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0005714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,121.0,60.5,0.016528925619834708,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,5.128205128205129e-06,195000.0,390000.0,1750.0,35000.0,0.0,0.0,0.0,0.0,30000000.0,150.0,0.006666666666666667,1.3333333333333333,0.75,1.4705594007960627,0.6800133333333334,10.625208333333333,0.09411580165094803,685.7142857142858,0.0014583333333333336,7.0,0.14285714285714285,2.0,0.0,0.0,2.857142857142857e-05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5700.0,0.038,0.5,1.0,26.315789473684212,150000.0,0.0,0.0,400000.0,5.0,0.2,0.6666666666666666,1.5,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20141.0,20141.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,462.0,462.0,102001.0,102001.0,-7.843060362153312e-06,-2.6666666666666667e-07,3000000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,60,80000,0,0.0,634,511,0,0,0,0,0.0,0,0,0.0,726,6,0,0,13,0,0,0,121,1,3500,13.715,0,0,0,1,0,13000000,0,0,48002.0,12100,0,1,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,50000,0,900000,470000,120000,0,0.0,0.0,1,0,0.0,0,0,0,0,20092,0.0,0,1,0,48001,-0.4,13000000,0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,121.0,0.008264462809917356,6.0,0.0,0.0,0.0,0.0,13.0,13.0,30.0,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,121.0,121.0,0.008264462809917356,0.00028571428571428574,3500.0,255.1950419248997,0.003918571428571428,13.715,0.0,0.0,0.0,0.0,0.0,0.0,1333.3333333333333,80000.0,1.0,1.0,0.0,0.0,13000000.0,13000000.0,0.0,0.0,0.0,0.0,48002.0,3.9671074380165288,0.2520728302987376,12100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,50000.0,0.0,0.0,900000.0,1.9148936170212767,0.5222222222222223,3.9166666666666665,0.2553191489361702,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,634.0,1.2407045009784736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20092.0,20092.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.805993690851735,511.0,48001.0,48001.0,-8.333159725839046e-06,-3.0769230769230764e-08,13000000.0,13000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,55,20000,13,1.0,61,168,5,0,0,0,0.0,0,0,0.0,484,4,0,0,13,0,0,0,121,1,0,0.0,13,12,230000,0,0,31000000,9200000,230000,75001.76,6200,34,4,0.0,0,0,0.0,0,1.0,0,3000000,0,0.0,5200,990000,0,900000,0,30000,0,0.0,0.0,7,1,1.0,13,1000000,0,0,19984,0.0,0,7,0,75001,-0.31,31000000,0,0.07272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,121.0,0.008264462809917356,4.0,0.0,0.0,0.0,0.0,13.0,13.0,13.75,0.00275,0.0,0.0,0.0,0.0,0.0,0.0,121.0,121.0,0.008264462809917356,1.0,0.0,0.0,0.0,0.0,13.0,1.0833333333333333,0.9230769230769232,5.2173913043478256e-05,19166.666666666668,230000.0,363.6363636363636,1538.4615384615383,0.0,0.0,0.0,0.0,31000000.0,3.3695652173913038,0.2967741935483871,40.0,0.025,3.0665947039109485,0.32609460869565216,12.097058064516126,0.08266472680107774,182.35294117647058,0.005483870967741935,8.5,0.1176470588235294,4.0,0.0,0.0,0.00065,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3000000.0,3000000.0,0.0,0.0,0.0,0.0,5200.0,0.005252525252525253,0.07692307692307693,0.016393442622950817,190.38461538461542,990000.0,0.0,0.0,900000.0,900000.0,0.0,0.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.14285714285714285,1.0,61.0,0.3630952380952381,1.0,0.07692307692307693,13.0,1.3000000000000001e-05,76923.07692307692,1000000.0,0.0,0.0,0.0,0.0,19984.0,19984.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.7540983606557377,33.6,75001.0,75001.0,-4.133278222957027e-06,-1e-08,31000000.0,31000000.0,0.0,0.029761904761904764,5.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,35,20000,26,1.0,2,0,37,0,0,0,0.0,3001,0,0.027999999999999997,436,4,0,0,37,0,0,0,109,2,3600,30.0,26,37,490000,0,0,19000000,22500000,390000,1.944444959,7700,4,6,0.02778678,0,0,0.0,90000,1.0,10,0,0,102001.0007,4200,490000,0,0,70000,260000,0,0.0,0.346153846,17,2,1.0,37,1000000,0,0,20142,0.0,0,27,0,108001,0.02,9000000,0,0.14285714285714285,0.0,0.0,0.0,0.0,3001.0,3001.0,0.0,0.0,0.027999999999999997,6.422018348623854e-05,15571.428571428569,109.0,0.009174311926605505,4.0,0.0,0.0,0.0,0.0,37.0,37.0,7.0,0.00175,0.0,0.0,0.0,0.0,0.0,0.0,109.0,54.5,0.01834862385321101,0.0005555555555555557,1800.0,120.0,0.008333333333333333,1.1538461538461535,0.8666666666666667,0.7027027027027027,1.4230769230769231,7.551020408163267e-05,13243.243243243245,490000.0,571.4285714285714,769.2307692307692,0.0,0.0,0.0,0.0,19000000.0,0.8444444444444444,1.1842105263157894,57.69230769230769,0.017333333333333333,200571.375494512,4.985756305128205e-06,0.00025252531935064936,3959.998952071134,1925.0,0.0005194805194805195,0.6666666666666666,1.5,215.93002139866508,0.00463113,0.02778678,0.0013,26.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,90000.0,1.1111111111111113e-05,0.1,10.0,10.0,0.0,0.0,0.0,0.0,102001.0007,24.28595254761905,0.04117606661872681,0.008571428571428572,0.038461538461538464,0.5,116.66666666666669,490000.0,0.0,0.0,0.0,0.0,70000.0,0.2692307692307692,3.7142857142857135,260000.0,0.0,0.0,0.0,0.0,0.346153846,0.02036199094117647,49.11111113293828,8.5,0.1176470588235294,2.0,2.0,2.0,0.5,0.027027027027027032,37.0,3.7e-05,27027.027027027027,1000000.0,0.0,0.0,0.0,0.0,20142.0,20142.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,108001.0,5400050.0,1.851834705234211e-07,2.222222222222222e-09,450000000.0,9000000.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,35,40000,0,0.0,20,69,0,0,0,0,0.0,0,0,0.0,0,0,0,2,37,0,76,100000,0,1,0,0.0,0,0,110000,1,0,8000000,0,110000,3001.0,0,44,2,0.0,0,0,0.0,100000,0.0,0,0,0,0.0,0,120000,200201,500000,430000,100000,0,0.0,1.0,15,1,1.0,121,0,0,0,20142,1.0,0,15,5000000,3001,0.49,8000000,5000000,0.057142857142857134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.054054054054054064,18.5,37.0,17.5,0.000875,0.0,0.0,76.0,0.0007599999999999999,1315.7894736842104,100000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110000.0,110000.0,1142.857142857143,40000.0,9.090909090909093e-06,1.0,0.0,0.0,8000000.0,8000000.0,0.0,0.0,110000.0,36.654448517160944,0.02728181818181818,3001.0,0.0,0.0,44.0,22.0,0.045454545454545456,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120000.0,0.5993976054065664,1.6683416666666666,0.400402,2.4974900225273595,1.162790697674419,0.86,4.3,0.2325581395348837,100000.0,0.0,0.0,0.0,0.0,1.0,0.06666666666666668,15.0,15.0,0.06666666666666668,1.0,20.0,0.2898550724637681,1.0,0.008264462809917356,121.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,20142.0,20142.0,4.9647502730612654e-05,1.0,0.0,0.0,15.0,3e-06,333333.33333333326,1666.1112962345887,3.45,69.0,0.0006002000000000001,6124.489795918366,0.00016327890703098967,6.125e-08,16326530.612244897,1.6,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
