Current Loan Amount,Credit Score,Years in current job,Annual Income,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
8042.0,741.0,0.5,61102.0,726.61,29.9,33.87239460667614,15.0,0.0,14837.0,72377.0,0.0,0.0
9830.0,715.0,10.0,54065.0,1054.27,19.6,41.0,14.0,0.0,9981.0,12292.0,0.0,0.0
4989.0,739.0,1.0,54874.0,1024.31,11.8,38.266971890468405,6.0,0.0,16918.0,25251.0,0.0,0.0
7807.0,733.0,2.0,39036.0,670.12,14.0,72.0,6.0,0.0,8491.0,14819.0,0.0,0.0
13825.0,741.0,6.0,88875.0,1087.24,15.0,72.0,10.0,1.0,7319.0,8394.0,0.0,0.0
13134.0,712.0,10.0,28288.0,304.1,14.8,37.25558418837812,4.0,0.0,6972.0,7473.0,0.0,0.0
2359.0,727.0,0.5,63882.0,676.09,9.6,35.768971899782954,9.0,0.0,8521.0,20143.0,0.0,0.0
12185.0,716.0,10.0,34975.0,658.7,25.2,71.0,9.0,0.0,20944.0,23854.0,0.0,0.0
11016.0,NaN,1.0,51033.0,1161.0,12.5,31.336129463119804,8.0,0.0,33331.0,37118.0,0.0,0.0
11588.0,NaN,0.5,44008.0,1107.53,24.9,8.0,10.0,1.0,2650.0,16356.0,1.0,0.0
30684.0,NaN,10.0,95120.0,2568.25,15.9,81.0,16.0,0.0,39414.0,48360.0,0.0,0.0
3371.0,704.0,8.0,28827.0,631.8,22.9,33.788242943898034,16.0,0.0,8087.0,12696.0,0.0,0.0
10235.0,721.0,5.0,64481.0,449.21,14.6,30.0,6.0,0.0,1069.0,2354.0,0.0,0.0
10612.0,737.0,3.0,39952.0,739.11,13.3,37.4008029334158,14.0,0.0,8087.0,11279.0,0.0,0.0
7588.0,NaN,3.0,35410.0,419.9,9.8,35.448708653059185,5.0,0.0,6040.0,6880.0,0.0,0.0
1630.0,705.0,1.0,24451.0,613.32,13.6,36.37965485954885,8.0,0.0,12190.0,16407.0,0.0,0.0
13674.0,NaN,4.0,78136.0,1425.98,18.5,38.0,9.0,1.0,16143.0,16798.0,1.0,0.0
15559.0,NaN,6.0,42144.0,656.75,8.3,33.165852309753824,6.0,0.0,8402.0,9315.0,0.0,0.0
6214.0,737.0,0.5,21613.0,534.92,39.4,9.0,8.0,0.0,3504.0,29950.0,0.0,0.0
11855.0,728.0,5.0,44456.0,885.41,10.4,12.0,15.0,0.0,15038.0,22820.0,0.0,0.0
2354.0,746.0,3.0,22365.0,98.03,20.6,38.006153486827,3.0,0.0,782.0,15636.0,0.0,0.0
10019.0,740.0,1.0,60114.0,531.01,11.8,12.0,5.0,0.0,6040.0,9822.0,0.0,0.0
15344.0,NaN,5.0,40916.0,818.32,20.1,39.0,12.0,0.0,7208.0,18820.0,0.0,0.0
18290.0,718.0,4.0,48773.0,804.75,20.2,35.92917824671487,12.0,0.0,21101.0,26915.0,0.0,0.0
32506.0,NaN,3.0,100832.0,1260.4,9.6,40.0,8.0,0.0,7231.0,13540.0,0.0,0.0
30381.0,NaN,5.0,162032.0,2997.59,26.0,62.0,26.0,0.0,42085.0,46865.0,0.0,0.0
10063.0,NaN,10.0,47296.0,819.8,16.5,31.0,10.0,0.0,6808.0,8650.0,0.0,0.0
3634.0,741.0,0.5,12113.0,230.14,8.9,39.222763214537004,11.0,0.0,5794.0,11036.0,0.0,0.0
9882.0,715.0,0.5,28164.0,600.83,7.0,23.0,17.0,0.0,5363.0,8406.0,0.0,0.0
10773.0,726.0,0.5,43598.0,821.09,33.3,34.488099050213144,11.0,0.0,16446.0,21140.0,0.0,0.0
30695.0,NaN,4.0,62257.0,1115.43,25.1,30.432450765745,17.0,0.0,21408.0,36408.0,0.0,0.0
24610.0,711.0,2.0,93518.0,1457.33,16.9,6.0,17.0,1.0,9159.0,14772.0,0.0,0.0
24873.0,NaN,5.0,55330.0,1521.58,30.6,7.0,6.0,0.0,4468.0,4654.0,0.0,0.0
11780.0,730.0,1.0,49085.0,1055.33,9.3,36.62303604818002,21.0,0.0,14410.0,16698.0,0.0,0.0
19687.0,NaN,10.0,73066.0,566.26,17.3,28.0,5.0,0.0,29349.0,40933.0,0.0,0.0
4899.0,730.0,2.0,48985.0,133.07,10.7,36.28569862520125,7.0,0.0,3000.0,9008.0,0.0,0.0
8890.0,719.0,6.0,33293.0,632.57,12.9,32.825262979199145,40.0,0.0,6504.0,9358.0,0.0,0.0
15011.0,726.0,1.0,49034.0,555.72,18.4,37.08118357633901,8.0,0.0,30766.0,34921.0,0.0,0.0
12100.0,NaN,1.0,35291.0,1058.72,15.0,63.0,20.0,0.0,8937.0,21176.0,0.0,0.0
18433.0,717.0,0.5,42106.0,947.38,28.0,35.36167738257576,13.0,0.0,26280.0,52350.0,0.0,0.0
6249.0,NaN,10.0,26397.0,372.86,16.0,7.0,2.0,0.0,4279.0,5099.0,0.0,0.0
14309.0,NaN,5.0,36468.0,890.43,12.1,38.0,5.0,0.0,4828.0,5873.0,0.0,0.0
20158.0,716.0,9.0,82648.0,1990.43,14.5,35.590868598340805,22.0,0.0,38602.0,40805.0,0.0,0.0
34409.0,NaN,2.0,149431.0,2602.59,14.9,5.0,24.0,0.0,17431.0,37167.0,0.0,0.0
11764.0,709.0,8.0,44114.0,1444.72,13.5,23.0,10.0,0.0,8874.0,11864.0,0.0,0.0
30657.0,719.0,6.0,106580.0,1350.01,20.3,34.99362029000286,8.0,0.0,36874.0,45467.0,0.0,0.0
18798.0,NaN,2.0,70956.0,2022.25,17.7,9.0,14.0,1.0,5451.0,22431.0,1.0,0.0
11789.0,NaN,1.0,46173.0,477.12,13.8,33.95319175871118,5.0,0.0,6589.0,6517.0,0.0,0.0
24794.0,NaN,6.0,56498.0,1073.47,17.0,31.930734189698963,25.0,0.0,31073.0,38126.0,0.0,0.0
17678.0,NaN,6.0,54236.0,1523.14,15.3,35.104462028026646,14.0,0.0,16915.0,20909.0,0.0,0.0
21250.0,NaN,10.0,49000.0,849.33,12.5,35.302042676416285,13.0,0.0,11514.0,32343.0,0.0,0.0
19663.0,740.0,9.0,43806.0,1062.31,23.7,14.0,7.0,0.0,14089.0,40837.0,0.0,0.0
2722.0,748.0,1.0,32906.0,537.46,13.8,38.3431535055598,10.0,0.0,8669.0,18022.0,0.0,0.0
14799.0,747.0,9.0,39464.0,680.75,14.5,39.34336639355487,7.0,0.0,10902.0,14995.0,0.0,0.0
34227.0,725.0,10.0,78232.0,1323.42,15.8,37.22652498663556,12.0,0.0,29040.0,29815.0,0.0,0.0
16264.0,NaN,10.0,54214.0,1314.68,15.2,39.0,12.0,0.0,18130.0,21380.0,0.0,0.0
30056.0,705.0,5.0,72392.0,687.73,21.5,34.230435848054036,9.0,0.0,20612.0,44518.0,0.0,0.0
3035.0,723.0,5.0,10845.0,82.97,10.0,19.0,7.0,0.0,512.0,11129.0,0.0,0.0
20384.0,NaN,3.0,76440.0,1522.43,16.8,34.0,8.0,0.0,18789.0,33137.0,0.0,0.0
17423.0,738.0,8.0,61494.0,464.79,16.9,36.554406480449074,7.0,0.0,4160.0,6460.0,0.0,0.0
34755.0,717.0,10.0,89370.0,145.23,11.0,34.44611617503665,8.0,0.0,1320.0,15710.0,0.0,0.0
20046.0,NaN,6.0,44863.0,867.35,15.8,32.52827564763161,9.0,0.0,17472.0,22839.0,0.0,0.0
4512.0,719.0,10.0,52135.0,15.21,30.3,40.36189394699735,5.0,1.0,352.0,802.0,1.0,0.0
11986.0,731.0,0.5,59928.0,1014.78,18.4,31.0,6.0,0.0,6351.0,13177.0,0.0,0.0
8398.0,NaN,1.0,28333.0,498.19,10.2,33.30857123360184,12.0,0.0,5953.0,5924.0,0.0,0.0
9023.0,737.0,0.5,39281.0,487.73,17.7,37.66987218699132,9.0,0.0,23095.0,25379.0,0.0,0.0
4026.0,751.0,1.0,32208.0,375.49,12.9,37.4126820260564,16.0,0.0,1263.0,25263.0,0.0,0.0
6210.0,706.0,1.0,59616.0,993.6,19.7,34.50751866344068,5.0,0.0,10553.0,11027.0,0.0,0.0
20244.0,732.0,1.0,50610.0,636.85,41.9,33.698349690599485,10.0,0.0,16019.0,25307.0,0.0,0.0
19600.0,730.0,4.0,76440.0,41.41,11.5,35.67142036970176,4.0,0.0,5039.0,18526.0,0.0,0.0
30351.0,730.0,10.0,116346.0,2026.35,24.2,22.0,14.0,0.0,16341.0,33973.0,0.0,0.0
11866.0,710.0,10.0,49235.0,297.46,26.5,41.21257873828778,5.0,1.0,515.0,9537.0,1.0,0.0
15600.0,719.0,1.0,45825.0,1260.19,19.0,35.922635933511245,19.0,0.0,25950.0,53285.0,0.0,0.0
10583.0,739.0,10.0,102417.0,1152.19,16.8,45.0,8.0,0.0,4414.0,7356.0,0.0,0.0
11121.0,NaN,8.0,42462.0,481.24,19.0,33.41611257745193,9.0,0.0,10638.0,23075.0,0.0,0.0
5129.0,737.0,3.0,14868.0,162.31,11.0,39.1296966657705,7.0,0.0,6886.0,12895.0,0.0,0.0
19772.0,743.0,10.0,108746.0,2945.21,33.4,33.648374798453716,29.0,0.0,42578.0,76442.0,0.0,0.0
35123.0,NaN,4.0,75263.0,1254.38,16.4,33.8138426484126,12.0,0.0,11128.0,75699.0,0.0,0.0
9809.0,NaN,2.0,24523.0,263.62,13.5,78.0,12.0,1.0,5772.0,12547.0,1.0,0.0
13265.0,727.0,4.0,36734.0,688.77,17.6,38.067313632480676,5.0,0.0,17881.0,21570.0,0.0,0.0
6027.0,707.0,10.0,40180.0,763.42,11.0,44.767957780470866,4.0,1.0,15666.0,16268.0,1.0,0.0
15845.0,727.0,7.0,61894.0,1067.67,20.6,35.91302187912918,11.0,0.0,16742.0,22383.0,0.0,0.0
30744.0,NaN,10.0,76860.0,320.9,36.0,26.824409769721424,2.0,0.0,16697.0,26630.0,0.0,0.0
9521.0,743.0,1.0,44982.0,914.63,13.4,37.37451815740203,15.0,0.0,6145.0,17308.0,0.0,0.0
16056.0,NaN,8.0,45158.0,666.07,13.6,33.10780140719888,11.0,0.0,22288.0,36418.0,0.0,0.0
8348.0,727.0,9.0,61291.0,229.84,12.6,35.463547063035605,8.0,0.0,4907.0,15005.0,0.0,0.0
31981.0,700.0,10.0,64106.0,1570.59,13.0,37.694716146060074,5.0,0.0,23761.0,28020.0,0.0,0.0
5900.0,NaN,10.0,73748.0,768.2,19.4,36.75164939298734,13.0,1.0,5949.0,23701.0,1.0,0.0
12063.0,NaN,2.0,30474.0,609.48,16.0,32.532487694920036,12.0,0.0,36445.0,49585.0,0.0,0.0
3011.0,734.0,10.0,50175.0,1036.95,15.0,40.11657020459925,8.0,3.0,5377.0,17070.0,0.0,3.0
6238.0,NaN,6.0,30838.0,375.2,12.8,35.00259752845189,13.0,0.0,11099.0,13669.0,0.0,0.0
9989.0,725.0,3.0,69923.0,652.61,15.0,35.448501898766544,8.0,0.0,16284.0,19479.0,0.0,0.0
4916.0,739.0,10.0,58992.0,1297.82,10.1,38.345495283323224,8.0,0.0,11981.0,16526.0,0.0,0.0
19034.0,NaN,3.0,78088.0,331.87,14.3,28.539421049330397,9.0,0.0,15110.0,35470.0,0.0,0.0
8305.0,709.0,10.0,79096.0,1542.37,15.0,24.0,10.0,0.0,12296.0,14232.0,0.0,0.0
24455.0,704.0,1.0,73365.0,1290.0,14.6,35.20932493805916,6.0,0.0,4167.0,5869.0,0.0,0.0
23436.0,731.0,0.5,58590.0,1313.39,33.5,37.0,10.0,0.0,46381.0,62340.0,0.0,0.0
25145.0,707.0,5.0,70406.0,1079.56,23.9,47.0,9.0,0.0,11151.0,15090.0,0.0,0.0
18293.0,731.0,1.0,55897.0,1397.41,9.2,37.56715851396681,18.0,0.0,16012.0,21638.0,0.0,0.0
10219.0,NaN,1.0,48029.0,773.67,22.5,41.0,8.0,0.0,7211.0,7558.0,0.0,0.0
9313.0,748.0,10.0,60900.0,27.41,16.2,36.29026542347889,6.0,0.0,802.0,47168.0,0.0,0.0
20478.0,732.0,3.0,71673.0,1552.92,13.0,47.0,11.0,0.0,9654.0,12587.0,0.0,0.0
2690.0,NaN,4.0,33255.0,371.36,16.7,32.85567919456536,11.0,0.0,8860.0,9588.0,0.0,0.0
8925.0,746.0,2.0,55781.0,1189.99,13.7,38.3205180474073,8.0,0.0,9366.0,16038.0,0.0,0.0
9846.0,723.0,6.0,81230.0,1692.28,20.7,35.50283013624072,17.0,0.0,52224.0,63922.0,0.0,0.0
11197.0,736.0,1.0,73289.0,1276.45,10.0,37.334053189821475,6.0,0.0,4889.0,8443.0,0.0,0.0
5960.0,742.0,5.0,49665.0,906.39,11.9,53.0,14.0,0.0,2924.0,29243.0,0.0,0.0
14262.0,708.0,1.0,91683.0,1367.6,12.9,79.0,10.0,0.0,15438.0,27817.0,0.0,0.0
14044.0,739.0,3.0,68271.0,999.6,17.4,36.62929913386481,9.0,0.0,13187.0,14917.0,0.0,0.0
11912.0,NaN,3.0,47248.0,681.16,36.5,21.0,6.0,2.0,6810.0,9941.0,1.0,1.0
15553.0,NaN,8.0,48005.0,1100.12,14.4,32.98910527034813,5.0,0.0,22772.0,22524.0,0.0,0.0
14202.0,724.0,2.0,55792.0,1515.69,17.1,21.0,13.0,0.0,29211.0,33966.0,0.0,0.0
35840.0,NaN,1.0,179200.0,1194.67,22.4,24.62967999210863,11.0,0.0,29711.0,36233.0,0.0,0.0
9975.0,738.0,2.0,79800.0,1117.2,13.4,36.45820118576478,8.0,0.0,14430.0,20153.0,0.0,0.0
15722.0,714.0,10.0,54043.0,950.25,20.8,34.935192580307195,19.0,0.0,32601.0,43525.0,0.0,0.0
13959.0,718.0,1.0,43872.0,797.01,16.7,36.0979779947904,12.0,0.0,14437.0,26835.0,0.0,0.0
10032.0,736.0,1.0,56179.0,1198.49,23.7,12.0,13.0,0.0,11150.0,18770.0,0.0,0.0
24079.0,NaN,3.0,126014.0,928.3,9.8,31.00200734601388,12.0,0.0,9937.0,13538.0,0.0,0.0
24838.0,NaN,10.0,75149.0,951.89,23.0,31.59421316670955,7.0,0.0,11155.0,12286.0,0.0,0.0
5872.0,718.0,1.0,60190.0,1650.22,13.3,41.2775133977273,28.0,1.0,7833.0,14293.0,1.0,0.0
34472.0,703.0,10.0,73868.0,1175.72,32.4,33.0,9.0,0.0,11191.0,23267.0,0.0,0.0
11248.0,704.0,0.5,43871.0,1158.93,46.5,28.0,11.0,0.0,13910.0,19986.0,0.0,0.0
2349.0,739.0,5.0,48945.0,905.48,14.8,30.0,14.0,0.0,4245.0,12521.0,0.0,0.0
17797.0,720.0,8.0,50920.0,237.21,10.9,8.0,8.0,0.0,0.0,0.0,0.0,0.0
12022.0,NaN,10.0,59707.0,1383.22,33.4,48.0,25.0,0.0,13113.0,40596.0,0.0,0.0
11110.0,737.0,6.0,80800.0,1252.4,17.4,30.0,9.0,1.0,8862.0,10807.0,1.0,0.0
31843.0,NaN,2.0,134339.0,2552.43,18.6,31.390216913410693,34.0,1.0,40335.0,53566.0,1.0,0.0
11687.0,NaN,10.0,70529.0,2292.21,19.4,8.0,33.0,0.0,18610.0,65298.0,0.0,0.0
17180.0,714.0,3.0,60636.0,970.18,8.0,36.43164371778582,11.0,0.0,11316.0,15354.0,0.0,0.0
8980.0,740.0,1.0,35921.0,862.1,18.5,45.70650424720539,5.0,1.0,2435.0,3695.0,1.0,0.0
7888.0,712.0,10.0,59160.0,739.5,20.8,48.37563719196761,14.0,2.0,5464.0,7784.0,2.0,0.0
12603.0,NaN,4.0,44407.0,1161.97,21.6,45.0,10.0,1.0,8039.0,12143.0,1.0,0.0
24055.0,732.0,10.0,60138.0,1282.94,27.2,36.247428489826525,14.0,0.0,25633.0,33075.0,0.0,0.0
12090.0,731.0,7.0,66495.0,797.94,20.8,35.0,23.0,1.0,10669.0,20169.0,1.0,0.0
15273.0,713.0,8.0,59056.0,688.99,11.6,15.0,17.0,1.0,17775.0,34852.0,0.0,1.0
28078.0,712.0,9.0,95266.0,1055.87,20.9,5.0,10.0,0.0,14193.0,18553.0,0.0,0.0
1494.0,709.0,8.0,34850.0,685.37,30.2,11.0,7.0,0.0,7246.0,29099.0,0.0,0.0
7939.0,745.0,10.0,39696.0,747.6,28.0,67.0,11.0,0.0,8952.0,16367.0,0.0,0.0
11837.0,709.0,10.0,32964.0,491.71,20.0,8.0,8.0,0.0,7753.0,10491.0,0.0,0.0
5983.0,702.0,3.0,41878.0,169.61,6.2,35.69176289999697,7.0,0.0,6748.0,10577.0,0.0,0.0
2988.0,742.0,1.0,89640.0,1426.77,13.5,15.0,20.0,0.0,24142.0,37027.0,0.0,0.0
10052.0,731.0,2.0,67650.0,1533.4,12.0,55.0,20.0,0.0,10491.0,21721.0,0.0,0.0
16181.0,738.0,5.0,47907.0,318.18,16.3,43.0,10.0,0.0,7166.0,16626.0,0.0,0.0
31502.0,NaN,6.0,76215.0,1943.48,26.6,11.0,11.0,0.0,26022.0,31811.0,0.0,0.0
4799.0,702.0,10.0,26714.0,307.21,16.8,25.0,6.0,0.0,3247.0,3857.0,0.0,0.0
6971.0,738.0,4.0,45811.0,305.79,16.8,41.0,9.0,0.0,10674.0,31863.0,0.0,0.0
19868.0,NaN,10.0,59604.0,1142.41,22.2,5.0,12.0,0.0,10590.0,13010.0,0.0,0.0
10777.0,726.0,3.0,65930.0,615.35,8.0,35.52698231980072,13.0,0.0,4213.0,10153.0,0.0,0.0
8309.0,714.0,5.0,45108.0,205.62,6.5,36.64819368508884,6.0,0.0,7095.0,16811.0,0.0,0.0
11934.0,739.0,1.0,35166.0,316.49,16.0,37.32582682322022,13.0,0.0,15193.0,37793.0,0.0,0.0
27401.0,743.0,10.0,102753.0,1849.55,31.4,38.258314713567984,12.0,3.0,34075.0,53662.0,0.0,3.0
19921.0,745.0,3.0,44496.0,819.48,29.1,36.19334441916153,19.0,0.0,27336.0,59555.0,0.0,0.0
19644.0,736.0,10.0,70718.0,1125.6,35.0,33.74020643647545,16.0,0.0,18491.0,36328.0,0.0,0.0
23450.0,NaN,4.0,133016.0,1418.83,15.6,34.247514342099535,15.0,1.0,2275.0,17636.0,1.0,0.0
14909.0,740.0,10.0,43732.0,754.37,12.8,7.0,14.0,0.0,5383.0,26915.0,0.0,0.0
6153.0,710.0,3.0,83026.0,1826.56,13.9,31.0,9.0,0.0,7726.0,10731.0,0.0,0.0
27049.0,722.0,9.0,67806.0,1180.96,15.6,36.13665635777165,19.0,0.0,29564.0,35490.0,0.0,0.0
25360.0,NaN,5.0,153191.0,3051.05,24.7,30.44775736707461,17.0,0.0,41328.0,82162.0,0.0,0.0
11864.0,712.0,2.0,37571.0,566.69,6.5,37.64723533346157,6.0,0.0,7978.0,10388.0,0.0,0.0
20254.0,736.0,10.0,99245.0,1670.62,20.5,34.4394763145972,18.0,0.0,18813.0,24306.0,0.0,0.0
15811.0,731.0,4.0,45457.0,1215.98,18.6,35.93313249639776,22.0,0.0,15004.0,69786.0,0.0,0.0
5991.0,724.0,7.0,84873.0,1075.05,17.4,33.77943310839651,17.0,0.0,28570.0,47223.0,0.0,0.0
11716.0,735.0,3.0,37099.0,469.92,26.4,36.927764097010204,5.0,0.0,16078.0,18249.0,0.0,0.0
3681.0,701.0,5.0,38855.0,741.17,12.3,40.0,7.0,0.0,2757.0,4604.0,0.0,0.0
11891.0,745.0,4.0,118908.0,1555.71,18.5,33.76846336755064,15.0,0.0,20208.0,37423.0,0.0,0.0
20118.0,NaN,7.0,74437.0,905.64,13.3,3.0,9.0,0.0,3934.0,7140.0,0.0,0.0
32699.0,723.0,10.0,72778.0,885.46,20.6,20.0,8.0,0.0,7352.0,8588.0,0.0,0.0
12886.0,708.0,10.0,52715.0,579.86,14.4,49.0,16.0,0.0,6795.0,15914.0,0.0,0.0
14434.0,NaN,10.0,63934.0,1747.53,12.0,30.0,12.0,0.0,7479.0,14112.0,0.0,0.0
8574.0,725.0,10.0,86760.0,636.96,20.7,67.0,6.0,0.0,15903.0,16846.0,0.0,0.0
18061.0,739.0,4.0,45153.0,906.82,14.5,39.23037906150359,6.0,0.0,18293.0,23483.0,0.0,0.0
13333.0,NaN,9.0,60606.0,1303.03,14.8,37.12875682211904,15.0,1.0,9426.0,16773.0,0.0,0.0
12278.0,745.0,5.0,39905.0,96.11,10.8,39.10198459353744,7.0,0.0,21732.0,30913.0,0.0,0.0
7234.0,745.0,1.0,20898.0,15.15,10.2,39.24786067695141,5.0,0.0,19.0,19089.0,0.0,0.0
23253.0,722.0,10.0,59077.0,1265.24,11.9,37.466251620868825,10.0,0.0,8582.0,20145.0,0.0,0.0
30747.0,708.0,2.0,128113.0,2487.51,22.4,31.159591186277872,27.0,0.0,31798.0,50312.0,0.0,0.0
28612.0,NaN,10.0,71591.0,31.62,21.3,22.0,7.0,0.0,2066.0,15083.0,0.0,0.0
3045.0,725.0,1.0,25375.0,351.02,15.3,36.79474477676021,13.0,0.0,18831.0,27213.0,0.0,0.0
13387.0,736.0,1.0,86369.0,703.18,16.2,7.0,6.0,0.0,23690.0,41635.0,0.0,0.0
9509.0,NaN,4.0,48766.0,1068.78,21.8,34.0,14.0,1.0,7441.0,11536.0,1.0,0.0
18213.0,734.0,2.0,47256.0,767.91,17.5,58.0,10.0,0.0,17081.0,20958.0,0.0,0.0
16069.0,715.0,3.0,40172.0,186.8,10.8,35.0,7.0,0.0,5114.0,6729.0,0.0,0.0
5710.0,745.0,2.0,50980.0,679.74,31.2,1.0,13.0,0.0,10487.0,23252.0,0.0,0.0
16029.0,701.0,3.0,40072.0,494.22,12.5,35.642026890136826,8.0,0.0,4346.0,6208.0,0.0,0.0
19741.0,NaN,1.0,44865.0,867.39,4.5,31.68390269063495,6.0,0.0,5245.0,6085.0,0.0,0.0
29532.0,NaN,10.0,72942.0,1343.35,16.9,39.477021817593936,6.0,2.0,20605.0,21668.0,0.0,1.0
18343.0,704.0,2.0,42214.0,446.77,15.0,33.0,24.0,0.0,16230.0,76921.0,0.0,0.0
20464.0,NaN,3.0,54230.0,659.79,18.7,26.0,11.0,0.0,17969.0,42989.0,0.0,0.0
19910.0,NaN,2.0,54753.0,779.31,16.5,33.74843219397277,15.0,0.0,14508.0,31957.0,0.0,0.0
14116.0,NaN,1.0,39280.0,831.43,10.5,23.0,12.0,1.0,21916.0,27637.0,0.0,0.0
11208.0,733.0,10.0,54901.0,613.07,13.4,37.11711336732593,7.0,0.0,9177.0,49341.0,0.0,0.0
8364.0,NaN,10.0,79371.0,720.95,13.7,29.865567160369807,10.0,0.0,8616.0,10838.0,0.0,0.0
6412.0,NaN,10.0,105798.0,2327.54,26.9,28.999576018903102,25.0,0.0,30522.0,39898.0,0.0,0.0
33892.0,NaN,7.0,74716.0,709.8,19.4,34.00991062211196,8.0,0.0,34175.0,40684.0,0.0,0.0
13719.0,NaN,10.0,43621.0,854.24,9.3,31.85725262906002,9.0,0.0,8202.0,12917.0,0.0,0.0
13847.0,724.0,2.0,84074.0,2024.77,17.8,2.0,16.0,0.0,17332.0,41564.0,0.0,0.0
16159.0,NaN,10.0,56073.0,1013.97,24.0,62.0,8.0,0.0,7704.0,9993.0,0.0,0.0
5098.0,NaN,3.0,25490.0,677.61,12.8,44.0,10.0,1.0,4447.0,4590.0,0.0,0.0
4223.0,740.0,8.0,47259.0,594.67,6.9,38.212844299592454,9.0,0.0,6626.0,10653.0,0.0,0.0
1272.0,741.0,1.0,65832.0,1129.57,17.2,43.00802258386654,15.0,1.0,12420.0,21340.0,1.0,0.0
9509.0,NaN,1.0,28126.0,583.61,16.5,26.0,12.0,0.0,5755.0,12193.0,0.0,0.0
18133.0,742.0,4.0,50370.0,898.27,30.6,22.0,7.0,0.0,7551.0,13705.0,0.0,0.0
8038.0,709.0,10.0,87418.0,386.83,14.1,20.0,6.0,0.0,1695.0,3317.0,0.0,0.0
17809.0,712.0,4.0,84099.0,1065.26,19.0,25.0,15.0,0.0,18176.0,31177.0,0.0,0.0
6077.0,702.0,3.0,81024.0,857.51,16.6,33.50589200649314,9.0,0.0,32500.0,38782.0,0.0,0.0
8979.0,714.0,2.0,26988.0,663.46,15.4,25.0,8.0,0.0,4840.0,14152.0,0.0,0.0
5365.0,704.0,3.0,32789.0,562.87,6.7,5.0,10.0,0.0,1930.0,2756.0,0.0,0.0
24895.0,727.0,10.0,72693.0,1338.77,35.8,27.0,21.0,0.0,3457.0,76832.0,0.012471314494646488,0.0
11873.0,717.0,8.0,80141.0,1282.26,13.5,14.0,12.0,2.0,4090.0,11267.0,1.0,1.0
8064.0,710.0,6.0,37533.0,663.08,9.8,46.0,7.0,0.0,4617.0,11777.0,0.0,0.0
14684.0,705.0,7.0,36774.0,919.35,12.4,35.0,16.0,0.0,7299.0,15832.0,0.0,0.0
12217.0,730.0,2.0,34906.0,673.1,12.5,37.295591785070435,13.0,0.0,4113.0,5588.0,0.0,0.0
7539.0,712.0,10.0,31264.0,479.37,13.3,38.0,5.0,0.0,5957.0,7964.0,0.0,0.0
25063.0,NaN,1.0,80200.0,2419.36,10.3,34.45789558415369,19.0,0.0,25587.0,33890.0,0.0,0.0
5740.0,707.0,3.0,58928.0,1453.56,10.9,36.03040735747057,10.0,0.0,16950.0,19416.0,0.0,0.0
9948.0,717.0,10.0,54714.0,893.66,31.6,77.0,8.0,0.0,18073.0,21774.0,0.0,0.0
16220.0,NaN,1.0,54065.0,1329.09,9.8,31.72581023472889,9.0,0.0,9218.0,13476.0,0.0,0.0
15041.0,720.0,6.0,38103.0,439.13,11.4,37.743030363573695,7.0,0.0,14445.0,15735.0,0.0,0.0
7060.0,NaN,1.0,20174.0,198.71,9.5,36.89764083237724,2.0,0.0,5713.0,6552.0,0.0,0.0
7510.0,739.0,10.0,54070.0,1252.63,14.0,51.0,13.0,1.0,4802.0,18541.0,1.0,0.0
35228.0,701.0,5.0,111118.0,2166.79,23.1,80.0,10.0,0.0,26008.0,28738.0,0.0,0.0
29973.0,NaN,1.0,102907.0,2375.44,15.6,33.958196949160126,7.0,0.0,60751.0,64974.0,0.0,0.0
34941.0,708.0,10.0,139762.0,946.89,25.7,37.0,10.0,0.0,96202.0,219640.0,0.0,0.0
15027.0,743.0,1.0,140252.0,2021.96,14.9,34.03861920453,15.0,0.0,32535.0,35365.0,0.0,0.0
6769.0,740.0,1.0,34969.0,783.87,12.1,39.05065700109611,5.0,0.0,6306.0,6695.0,0.0,0.0
7843.0,741.0,3.0,39216.0,164.05,28.4,30.0,10.0,0.0,4974.0,20552.0,0.0,0.0
6555.0,717.0,4.0,19568.0,278.84,12.5,33.0,4.0,0.0,2786.0,4500.0,0.0,0.0
19357.0,717.0,10.0,71748.0,539.9,19.0,12.0,16.0,0.0,18022.0,34859.0,0.0,0.0
12414.0,742.0,10.0,35731.0,762.26,32.8,68.0,12.0,0.0,7919.0,12711.0,0.0,0.0
10072.0,NaN,5.0,60432.0,1389.94,19.0,41.75648453973998,8.0,1.0,16542.0,26092.0,1.0,0.0
15321.0,NaN,0.5,60476.0,967.61,21.0,27.0,6.0,0.0,8688.0,12465.0,0.0,0.0
12733.0,737.0,10.0,101660.0,539.64,19.0,12.0,6.0,0.0,2154.0,11581.0,0.0,0.0
17633.0,736.0,5.0,49960.0,620.33,17.5,55.0,6.0,0.0,0.0,0.0,0.0,0.0
19622.0,728.0,10.0,90261.0,466.35,20.3,41.0,11.0,0.0,13237.0,19875.0,0.0,0.0
5016.0,736.0,2.0,17228.0,188.07,11.0,68.0,9.0,0.0,7897.0,18848.0,0.0,0.0
6169.0,718.0,6.0,34093.0,488.67,9.9,73.0,15.0,0.0,6176.0,12734.0,0.0,0.0
10430.0,732.0,0.5,59040.0,1244.76,14.5,81.0,11.0,0.0,8811.0,11906.0,0.0,0.0
